popularity,tempo,energy,danceability
1,167.207,0.581,0.406
0,103.159,0.424,0.35
1,125.676,0.743,0.49
1,169.684,0.579,0.392
0,115.583,0.631,0.415
1,179.652,0.358,0.228
1,111.381,0.385,0.487
1,170.276,0.343,0.246
0,103.246,0.822,0.5
1,95.534,0.428,0.435
0,120.807,0.605,0.553
1,94.71,0.827,0.581
1,71.893,0.367,0.402
1,90.122,0.691,0.407
1,104.373,0.243,0.618
1,125.973,0.343,0.644
1,121.312,0.562,0.588
1,113.294,0.826,0.75
0,122.109,0.28,0.62
0,91.227,0.141,0.215
1,89.698,0.658,0.671
0,96.96,0.536,0.814
1,138.097,0.708,0.582
0,118.278,0.327,0.397
1,120.987,0.445,0.767
0,108.049,0.0869,0.554
1,146.594,0.261,0.398
1,152.07,0.262,0.446
0,180.545,0.0633,0.211
0,110.512,0.383,0.732
1,128.541,0.591,0.438
1,124.029,0.381,0.48
1,130.019,0.66,0.681
1,80.016,0.511,0.73
0,78.482,0.285,0.447
1,108.577,0.356,0.738
0,130.705,0.594,0.628
1,134.393,0.411,0.721
0,113.807,0.239,0.349
0,101.546,0.591,0.477
1,141.077,0.505,0.48
1,150.789,0.376,0.261
1,105.431,0.759,0.499
0,166.721,0.0784,0.186
0,136.068,0.464,0.27
1,101.934,0.496,0.451
1,91.013,0.309,0.316
0,61.579,0.205,0.593
1,157.797,0.503,0.564
1,113.566,0.716,0.807
1,104.165,0.467,0.423
1,176.406,0.27,0.3
0,108.524,0.813,0.668
0,89.812,0.112,0.372
1,110.973,0.321,0.363
1,102.998,0.303,0.6
1,99.075,0.498,0.284
0,100.605,0.1,0.217
1,109.16,0.81,0.466
1,107.901,0.517,0.774
0,129.17,0.404,0.41
0,102.267,0.418,0.317
0,72.648,0.753,0.72
1,122.672,0.468,0.751
1,115.376,0.294,0.443
0,123.6,0.583,0.836
0,57.782,0.138,0.265
0,118.891,0.464,0.472
1,137.256,0.457,0.816
0,131.34,0.803,0.769
1,74.5,0.502,0.326
0,116.186,0.24,0.51
0,173.951,0.572,0.584
1,131.46,0.756,0.75
0,78.066,0.331,0.519
0,182.945,0.337,0.4
1,182.416,0.938,0.559
1,83.588,0.652,0.685
1,128.065,0.078,0.313
1,101.658,0.547,0.694
0,62.19,0.62,0.514
1,153.582,0.496,0.515
1,92.032,0.26,0.539
1,152.423,0.636,0.336
0,106.559,0.421,0.419
0,67.7,0.283,0.276
1,147.255,0.488,0.666
1,74.947,0.494,0.62
1,67.143,0.654,0.549
1,176.668,0.196,0.445
0,128.607,0.518,0.775
0,80.089,0.621,0.506
0,170.308,0.1,0.0828
0,86.231,0.937,0.136
1,106.976,0.365,0.355
0,94.248,0.439,0.374
0,68.274,0.199,0.376
1,153.442,0.862,0.679
0,81.111,0.512,0.741
0,60.918,0.274,0.477
0,127.617,0.145,0.296
1,128.067,0.479,0.739
0,104.365,0.728,0.558
0,120.419,0.327,0.542
0,109.405,0.426,0.842
1,152.438,0.745,0.611
0,91.263,0.303,0.228
0,123.768,0.445,0.674
1,93.32,0.445,0.44
1,107.667,0.581,0.612
0,134.169,0.317,0.672
1,135.148,0.546,0.396
1,133.446,0.841,0.469
1,109.556,0.641,0.515
1,102.055,0.369,0.436
0,84.246,0.578,0.489
0,105.037,0.666,0.546
1,143.853,0.835,0.485
0,136.836,0.264,0.67
1,81.036,0.515,0.642
1,122.097,0.731,0.674
1,125.096,0.449,0.512
0,97.494,0.647,0.521
1,70.66,0.334,0.58
0,130.458,0.129,0.713
1,104.507,0.373,0.338
0,74.881,0.293,0.416
0,116.935,0.115,0.447
0,114.52,0.118,0.474
1,126.501,0.481,0.457
1,118.068,0.306,0.65
0,132.495,0.58,0.693
0,87.971,0.542,0.47
0,108.628,0.574,0.54
0,116.283,0.288,0.426
0,109.144,0.253,0.585
1,127.811,0.528,0.502
0,108.659,0.186,0.348
0,168.541,0.254,0.315
1,155.516,0.722,0.474
1,119.069,0.459,0.696
0,90.092,0.179,0.341
1,128.208,0.664,0.632
1,121.395,0.53,0.749
0,180.659,0.0581,0.429
1,132.429,0.68,0.623
0,97.079,0.458,0.723
1,133.927,0.768,0.518
1,74.24,0.451,0.571
0,108.332,0.219,0.602
1,100.303,0.451,0.784
0,97.324,0.403,0.509
1,140.742,0.518,0.393
1,116.687,0.328,0.482
0,129.617,0.733,0.686
0,83.633,0.102,0.172
1,95.632,0.552,0.53
0,137.896,0.48,0.526
0,113.138,0.656,0.37
0,168.347,0.703,0.459
1,124.468,0.434,0.446
1,110.772,0.35,0.728
1,113.282,0.0923,0.444
1,132.77,0.663,0.64
1,123.275,0.355,0.396
0,106.545,0.123,0.648
0,83.891,0.444,0.402
0,114.216,0.436,0.745
0,91.297,0.0999,0.414
0,88.411,0.666,0.659
1,126.866,0.675,0.773
1,125.109,0.346,0.509
1,92.243,0.781,0.531
1,115.14,0.364,0.463
0,81.422,0.186,0.315
1,115.087,0.674,0.531
1,117.748,0.385,0.751
0,90.926,0.402,0.276
1,130.125,0.891,0.57
1,96.276,0.296,0.434
1,126.287,0.564,0.563
0,99.075,0.355,0.536
0,83.832,0.331,0.634
1,107.941,0.465,0.326
1,90.382,0.549,0.703
0,115.499,0.422,0.57
1,143.04,0.867,0.556
1,70.411,0.386,0.511
1,125.156,0.645,0.611
1,81.817,0.675,0.46
1,98.237,0.466,0.418
1,111.935,0.377,0.646
1,82.911,0.456,0.419
1,89.859,0.627,0.575
1,94.91,0.556,0.734
1,91.213,0.691,0.694
1,110.0,0.316,0.61
1,127.984,0.798,0.887
1,98.759,0.242,0.415
1,137.269,0.493,0.637
0,122.531,0.772,0.586
0,97.425,0.358,0.326
0,153.534,0.319,0.503
1,186.603,0.566,0.492
1,124.689,0.443,0.769
0,107.823,0.228,0.502
1,96.885,0.436,0.575
1,109.055,0.478,0.464
1,92.098,0.901,0.548
1,145.713,0.408,0.581
1,100.58,0.41,0.498
1,119.602,0.779,0.562
0,140.406,0.429,0.611
0,84.775,0.113,0.427
0,74.232,0.0653,0.611
0,69.303,0.615,0.271
0,141.848,0.307,0.47
1,135.263,0.766,0.547
1,119.446,0.918,0.549
0,180.938,0.879,0.378
0,90.266,0.394,0.325
0,109.1,0.227,0.503
1,131.48,0.718,0.7
0,91.18,0.29,0.424
1,127.269,0.335,0.477
1,134.563,0.549,0.707
1,132.382,0.755,0.856
1,106.284,0.38,0.701
1,145.717,0.366,0.596
0,120.476,0.388,0.604
0,172.182,0.505,0.334
1,145.299,0.754,0.615
0,133.264,0.261,0.317
1,92.194,0.647,0.56
0,79.846,0.132,0.221
0,111.871,0.28,0.61
1,155.358,0.33,0.621
1,70.959,0.686,0.551
1,86.444,0.405,0.62
1,178.017,0.612,0.385
1,111.951,0.53,0.711
1,96.15,0.312,0.226
0,135.019,0.352,0.798
0,102.255,0.384,0.189
0,97.725,0.153,0.15
1,119.441,0.515,0.552
1,129.072,0.651,0.552
1,129.804,0.682,0.633
1,189.126,0.566,0.498
0,105.724,0.428,0.629
1,90.892,0.525,0.466
1,94.305,0.249,0.587
1,131.41,0.397,0.809
1,92.753,0.553,0.657
0,105.027,0.663,0.608
1,90.834,0.274,0.455
0,114.441,0.77,0.599
1,112.705,0.628,0.763
0,80.442,0.687,0.734
1,109.743,0.587,0.715
1,89.74,0.902,0.412
1,170.127,0.57,0.603
1,167.553,0.943,0.244
1,102.833,0.266,0.389
1,96.552,0.58,0.616
1,108.032,0.655,0.37
1,182.662,0.405,0.474
0,119.225,0.425,0.571
1,88.732,0.84,0.586
0,170.387,0.389,0.541
0,102.015,0.67,0.487
0,76.198,0.247,0.221
0,127.403,0.456,0.434
1,118.357,0.579,0.598
0,116.558,0.695,0.58
0,99.348,0.292,0.63
0,71.431,0.0272,0.11
0,123.934,0.812,0.56
1,132.162,0.547,0.49
0,148.141,0.289,0.141
0,99.481,0.304,0.386
1,170.778,0.39,0.338
0,99.473,0.551,0.678
1,96.15,0.32,0.478
1,116.083,0.111,0.467
0,88.815,0.211,0.28
1,132.529,0.441,0.693
0,96.779,0.407,0.246
0,116.811,0.632,0.389
1,86.704,0.121,0.608
1,138.964,0.892,0.524
1,124.741,0.371,0.564
1,108.442,0.664,0.577
1,116.294,0.526,0.577
0,173.465,0.548,0.39
0,90.296,0.178,0.254
0,103.359,0.565,0.723
0,95.29,0.141,0.264
0,81.993,0.414,0.243
1,130.105,0.626,0.491
1,159.778,0.61,0.607
1,92.895,0.117,0.557
0,119.668,0.497,0.432
1,141.877,0.722,0.71
0,154.712,0.335,0.247
1,85.206,0.556,0.401
0,118.719,0.568,0.463
0,86.198,0.461,0.472
1,98.532,0.219,0.361
0,120.338,0.657,0.304
1,152.591,0.813,0.568
1,88.761,0.282,0.404
1,123.781,0.369,0.712
1,108.83,0.509,0.471
1,72.517,0.312,0.656
0,173.702,0.383,0.317
0,96.232,0.776,0.648
0,67.156,0.298,0.423
0,136.97,0.561,0.514
0,168.558,0.0318,0.483
0,65.523,0.777,0.379
0,107.981,0.411,0.368
0,113.035,0.0463,0.316
1,110.102,0.75,0.69
1,88.847,0.829,0.532
0,106.166,0.297,0.208
1,75.049,0.699,0.629
0,106.268,0.267,0.597
0,144.584,0.346,0.534
0,120.0,0.311,0.615
0,187.437,0.526,0.306
0,106.995,0.0522,0.705
0,109.085,0.266,0.192
0,66.284,0.304,0.238
1,79.224,0.673,0.641
1,116.808,0.554,0.862
1,74.845,0.704,0.645
1,132.891,0.489,0.584
1,138.689,0.806,0.494
1,79.605,0.142,0.215
1,77.951,0.365,0.295
0,175.776,0.342,0.316
0,170.477,0.437,0.34
1,101.408,0.423,0.399
0,131.792,0.507,0.492
1,99.905,0.68,0.508
0,87.684,0.439,0.362
0,184.678,0.456,0.397
0,130.596,0.478,0.676
0,144.23,0.194,0.624
1,86.149,0.296,0.588
1,102.685,0.454,0.665
1,108.717,0.532,0.468
1,103.038,0.739,0.781
1,183.841,0.338,0.277
1,177.467,0.298,0.534
1,112.377,0.385,0.47
0,95.781,0.0433,0.24
0,76.549,0.374,0.14
0,186.07,0.308,0.417
0,95.373,0.0529,0.46
0,136.657,0.0964,0.151
0,102.568,0.493,0.647
0,138.978,0.567,0.49
0,100.782,0.458,0.45
1,110.802,0.332,0.822
1,104.922,0.457,0.625
1,135.625,0.785,0.554
0,105.146,0.31,0.468
1,136.08,0.648,0.7
0,114.676,0.636,0.519
0,110.071,0.415,0.499
0,113.227,0.223,0.75
0,87.856,0.203,0.349
1,114.142,0.286,0.721
0,80.465,0.388,0.465
1,101.489,0.406,0.62
1,79.504,0.623,0.745
1,145.444,0.382,0.526
1,156.404,0.408,0.465
1,149.574,0.487,0.433
1,126.312,0.538,0.553
0,85.413,0.109,0.169
0,50.307,0.0603,0.806
1,72.606,0.289,0.374
1,69.359,0.379,0.459
1,87.358,0.333,0.488
0,94.899,0.606,0.538
0,169.986,0.671,0.409
0,80.33,0.249,0.469
0,89.841,0.162,0.159
0,92.311,0.605,0.516
0,101.563,0.523,0.177
1,193.171,0.632,0.605
0,99.68,0.55,0.532
0,171.582,0.273,0.248
0,123.386,0.641,0.579
0,119.521,0.515,0.475
1,103.035,0.677,0.336
1,172.139,0.417,0.248
0,104.306,0.103,0.378
1,110.369,0.37,0.61
1,88.092,0.777,0.541
0,133.174,0.512,0.502
1,131.133,0.649,0.653
0,133.65,0.68,0.518
1,83.605,0.0989,0.665
1,114.433,0.455,0.72
0,77.004,0.64,0.507
1,136.823,0.581,0.537
1,177.921,0.274,0.29
1,119.881,0.661,0.606
0,135.499,0.327,0.532
0,123.92,0.378,0.416
0,91.999,0.204,0.436
0,136.95,0.00274,0.436
0,173.945,0.0554,0.432
0,97.459,0.159,0.496
1,110.979,0.622,0.566
1,171.878,0.313,0.319
0,106.525,0.154,0.535
1,130.531,0.529,0.746
0,102.986,0.114,0.297
1,185.89,0.606,0.401
1,133.621,0.539,0.677
1,116.968,0.49,0.54
1,133.113,0.317,0.352
0,103.032,0.421,0.537
1,83.575,0.574,0.738
1,167.784,0.544,0.715
1,77.493,0.438,0.448
1,101.12,0.161,0.401
1,93.636,0.261,0.497
0,81.028,0.308,0.273
0,105.964,0.527,0.588
0,129.332,0.268,0.346
0,97.922,0.384,0.702
0,128.549,0.321,0.549
1,116.82,0.789,0.53
1,81.86,0.267,0.493
0,87.639,0.859,0.608
1,126.845,0.668,0.524
0,110.182,0.116,0.663
1,86.74,0.35,0.37
0,125.534,0.446,0.747
0,166.28,0.41,0.462
0,112.191,0.454,0.642
0,110.103,0.577,0.452
1,99.952,0.368,0.418
0,120.719,0.345,0.545
0,113.308,0.529,0.605
0,127.883,0.855,0.455
0,92.745,0.522,0.432
0,127.954,0.15,0.449
0,181.232,0.169,0.268
0,125.523,0.65,0.498
1,99.787,0.394,0.733
1,121.38,0.834,0.407
1,141.635,0.423,0.557
1,163.446,0.349,0.446
0,104.54,0.265,0.603
0,98.077,0.556,0.525
0,124.473,0.637,0.57
1,76.253,0.261,0.267
1,140.479,0.476,0.554
1,116.753,0.324,0.837
0,146.23,0.45,0.598
0,101.807,0.363,0.499
0,94.806,0.4,0.484
1,99.644,0.275,0.669
0,126.679,0.343,0.705
1,152.782,0.226,0.291
0,90.291,0.508,0.368
0,95.726,0.369,0.511
0,74.935,0.541,0.515
0,65.492,0.237,0.503
0,112.142,0.103,0.482
0,93.004,0.691,0.753
0,136.856,0.339,0.613
0,84.483,0.124,0.298
1,102.041,0.669,0.545
1,105.437,0.345,0.641
0,76.302,0.161,0.579
1,95.429,0.843,0.572
1,119.26,0.602,0.611
1,100.096,0.515,0.66
0,82.724,0.155,0.261
1,79.774,0.272,0.329
0,141.52,0.242,0.659
0,96.533,0.619,0.609
0,127.448,0.341,0.405
1,125.401,0.782,0.721
0,138.697,0.369,0.345
1,114.679,0.567,0.688
0,168.182,0.383,0.436
1,121.983,0.456,0.652
0,112.476,0.173,0.405
0,105.387,0.127,0.48
0,163.389,0.705,0.382
1,96.795,0.701,0.613
0,129.81,0.569,0.718
1,174.704,0.558,0.562
0,127.02,0.535,0.598
1,74.043,0.0707,0.436
0,90.122,0.558,0.59
1,89.027,0.657,0.647
1,162.826,0.694,0.504
1,170.404,0.482,0.418
0,63.161,0.0816,0.0725
0,158.588,0.402,0.473
0,129.226,0.265,0.484
1,181.817,0.29,0.405
0,86.497,0.58,0.3
0,90.884,0.27,0.143
1,105.775,0.378,0.689
1,129.327,0.431,0.507
0,184.065,0.257,0.324
0,143.387,0.853,0.512
1,135.593,0.6,0.645
0,96.811,0.23,0.356
0,95.575,0.521,0.613
0,133.855,0.543,0.594
1,121.061,0.796,0.773
0,98.374,0.234,0.6
1,70.946,0.303,0.155
1,85.617,0.501,0.506
0,84.323,0.282,0.203
0,89.454,0.638,0.547
1,143.561,0.62,0.584
0,103.54,0.325,0.347
0,93.354,0.256,0.52
0,127.219,0.269,0.274
1,151.744,0.236,0.446
1,69.084,0.242,0.66
1,141.688,0.737,0.622
0,106.779,0.33,0.572
1,98.78,0.416,0.466
0,133.776,0.244,0.371
0,96.889,0.79,0.521
1,91.495,0.27,0.38
1,84.918,0.301,0.32
1,139.418,0.435,0.485
1,100.989,0.512,0.75
1,104.606,0.238,0.463
0,104.659,0.622,0.402
0,82.453,0.419,0.465
0,73.053,0.694,0.37
0,140.47,0.287,0.53
0,71.658,0.333,0.488
0,76.33,0.303,0.374
0,111.676,0.568,0.6
1,136.169,0.599,0.27
1,160.651,0.629,0.445
0,107.383,0.725,0.386
0,109.34,0.866,0.679
1,136.128,0.382,0.55
0,119.023,0.432,0.363
1,138.143,0.761,0.584
1,155.247,0.593,0.168
1,63.171,0.295,0.483
1,156.06,0.716,0.488
1,134.387,0.66,0.731
1,168.609,0.119,0.158
1,126.019,0.696,0.685
1,124.336,0.228,0.39
1,94.655,0.311,0.353
0,120.314,0.458,0.601
1,85.155,0.522,0.527
1,119.676,0.568,0.396
0,93.36,0.546,0.784
0,103.336,0.232,0.582
0,138.094,0.145,0.479
0,87.319,0.251,0.438
1,135.388,0.315,0.387
1,98.348,0.706,0.542
0,94.636,0.231,0.532
1,106.077,0.772,0.729
0,91.174,0.56,0.573
1,89.463,0.299,0.579
0,109.717,0.43,0.345
0,162.806,0.806,0.388
0,82.589,0.214,0.688
0,109.661,0.656,0.575
1,167.201,0.895,0.477
1,174.713,0.629,0.683
1,119.479,0.638,0.663
1,175.651,0.43,0.319
0,115.33,0.174,0.606
0,190.763,0.798,0.281
0,140.434,0.303,0.573
0,124.007,0.403,0.479
0,133.325,0.453,0.715
1,126.047,0.338,0.541
0,115.808,0.291,0.447
1,135.994,0.745,0.818
0,112.698,0.147,0.718
1,147.541,0.655,0.39
0,160.947,0.277,0.487
0,86.326,0.241,0.531
1,136.787,0.484,0.687
1,81.978,0.747,0.578
0,95.548,0.336,0.343
1,123.243,0.524,0.558
1,172.496,0.66,0.649
1,152.101,0.584,0.51
0,92.058,0.93,0.529
1,114.683,0.606,0.621
0,99.931,0.428,0.657
0,78.316,0.339,0.264
0,79.881,0.292,0.261
1,84.857,0.452,0.384
1,112.658,0.64,0.885
0,171.331,0.119,0.162
0,82.842,0.144,0.115
1,127.363,0.849,0.626
1,87.377,0.361,0.478
0,99.179,0.273,0.614
1,181.772,0.518,0.154
1,115.411,0.554,0.567
0,80.151,0.557,0.427
0,119.73,0.462,0.567
0,94.683,0.661,0.391
1,113.898,0.611,0.66
0,105.49,0.716,0.706
0,110.353,0.403,0.353
1,128.302,0.604,0.628
1,94.851,0.721,0.654
0,63.562,0.726,0.448
1,132.316,0.803,0.523
0,144.553,0.531,0.763
0,171.647,0.203,0.333
0,90.651,0.513,0.625
0,122.963,0.714,0.548
0,127.155,0.587,0.406
0,136.801,0.305,0.447
0,94.687,0.0963,0.409
0,90.742,0.372,0.359
0,123.178,0.687,0.438
1,181.701,0.498,0.401
0,98.202,0.106,0.247
1,128.627,0.45,0.762
0,113.024,0.0929,0.364
0,187.605,0.0654,0.281
1,113.979,0.319,0.411
1,86.119,0.395,0.581
1,109.959,0.369,0.34
0,109.192,0.729,0.426
0,79.584,0.394,0.531
0,155.755,0.594,0.428
1,125.023,0.498,0.663
0,125.086,0.713,0.568
0,65.513,0.539,0.29
0,153.047,0.529,0.38
1,102.351,0.217,0.518
1,113.856,0.498,0.653
1,126.977,0.786,0.547
1,93.93,0.344,0.452
1,111.195,0.8,0.655
1,84.418,0.271,0.398
0,178.585,0.26,0.426
1,92.516,0.562,0.679
0,100.814,0.119,0.675
0,165.595,0.417,0.131
0,97.559,0.189,0.567
1,74.132,0.886,0.464
0,121.412,0.202,0.513
1,139.535,0.594,0.393
1,63.74,0.864,0.517
1,94.92,0.418,0.555
1,92.422,0.625,0.538
1,96.058,0.681,0.688
1,84.686,0.429,0.236
1,97.005,0.663,0.583
1,132.072,0.755,0.645
0,83.509,0.76,0.594
0,140.501,0.559,0.629
1,109.787,0.529,0.56
0,112.599,0.397,0.786
0,152.269,0.563,0.62
0,153.688,0.123,0.115
1,105.946,0.453,0.779
1,91.444,0.731,0.616
1,99.749,0.562,0.442
1,169.45,0.491,0.534
1,119.627,0.62,0.427
1,159.529,0.67,0.504
0,187.825,0.538,0.266
0,76.317,0.331,0.138
1,139.426,0.829,0.635
1,164.994,0.946,0.467
0,94.674,0.463,0.21
0,119.345,0.379,0.682
0,97.685,0.305,0.524
0,87.906,0.565,0.616
0,135.409,0.364,0.559
1,147.34,0.691,0.499
1,166.375,0.179,0.354
0,102.122,0.292,0.596
1,108.694,0.788,0.609
1,87.587,0.328,0.648
1,97.398,0.15,0.516
0,109.421,0.341,0.647
0,78.959,0.377,0.142
0,78.246,0.214,0.545
1,111.799,0.0568,0.481
1,78.142,0.434,0.535
0,45.053,0.104,0.728
0,128.706,0.326,0.449
0,79.261,0.228,0.361
1,122.509,0.67,0.599
0,113.364,0.312,0.558
0,151.649,0.556,0.724
1,94.804,0.281,0.699
0,177.836,0.278,0.298
1,99.531,0.636,0.605
1,96.711,0.73,0.643
0,92.549,0.109,0.481
1,88.289,0.33,0.39
0,62.535,0.301,0.132
0,78.438,0.238,0.393
1,128.637,0.859,0.554
1,116.724,0.368,0.264
1,94.009,0.31,0.231
0,137.604,0.227,0.192
0,105.269,0.744,0.61
1,86.137,0.223,0.297
1,114.034,0.196,0.46
1,126.72,0.202,0.624
1,119.944,0.472,0.736
0,76.941,0.589,0.82
1,108.796,0.694,0.606
1,139.732,0.289,0.499
0,84.156,0.337,0.248
0,71.296,0.0981,0.482
1,84.076,0.405,0.236
0,101.977,0.54,0.769
0,87.899,0.198,0.134
0,93.519,0.64,0.788
1,161.584,0.421,0.473
1,133.459,0.506,0.339
0,112.801,0.321,0.409
0,134.917,0.0717,0.645
0,89.682,0.44,0.434
1,89.531,0.734,0.398
1,129.237,0.791,0.596
1,99.307,0.733,0.479
0,86.38,0.209,0.311
1,114.659,0.155,0.33
1,82.833,0.616,0.512
0,167.543,0.317,0.148
1,93.57,0.703,0.493
0,181.785,0.377,0.483
1,117.057,0.631,0.643
1,107.832,0.298,0.407
1,132.984,0.792,0.641
1,88.714,0.307,0.521
1,81.013,0.329,0.516
1,142.222,0.62,0.573
1,132.452,0.796,0.427
1,125.074,0.533,0.636
1,141.334,0.947,0.808
0,93.369,0.516,0.655
1,125.365,0.421,0.457
1,150.557,0.517,0.464
1,76.615,0.43,0.587
0,92.299,0.495,0.461
0,130.045,0.135,0.296
1,140.501,0.796,0.616
0,74.793,0.247,0.336
0,100.812,0.049,0.691
1,113.958,0.643,0.575
0,68.363,0.131,0.274
1,131.938,0.551,0.477
1,125.471,0.69,0.698
1,139.367,0.398,0.679
1,78.521,0.118,0.426
0,72.014,0.328,0.477
1,188.737,0.331,0.256
1,161.795,0.547,0.524
0,106.42,0.434,0.539
0,79.981,0.716,0.736
0,138.223,0.823,0.705
1,164.172,0.244,0.333
0,120.344,0.175,0.723
0,153.1,0.571,0.632
1,128.333,0.698,0.482
1,132.743,0.427,0.615
1,101.876,0.489,0.63
1,84.492,0.371,0.314
1,138.861,0.523,0.469
0,84.122,0.354,0.571
1,123.099,0.365,0.525
1,155.462,0.721,0.515
0,171.259,0.533,0.428
0,104.237,0.462,0.493
1,123.346,0.709,0.784
0,93.05,0.645,0.634
1,79.397,0.279,0.31
1,116.608,0.658,0.782
1,114.961,0.444,0.612
1,121.749,0.681,0.671
0,108.963,0.103,0.497
0,139.89,0.318,0.478
1,112.887,0.754,0.477
1,149.771,0.68,0.461
0,88.074,0.433,0.541
1,191.089,0.687,0.355
0,178.679,0.39,0.437
1,128.432,0.76,0.727
0,158.812,0.559,0.413
1,101.14,0.33,0.172
0,81.127,0.125,0.668
0,147.003,0.476,0.382
1,172.484,0.589,0.584
0,93.53,0.544,0.529
0,109.398,0.498,0.352
0,118.968,0.713,0.673
0,78.548,0.314,0.55
1,159.978,0.914,0.504
1,86.306,0.424,0.362
1,153.375,0.196,0.239
0,92.488,0.7,0.349
0,130.19,0.684,0.667
0,108.487,0.431,0.717
1,75.058,0.204,0.43
1,77.935,0.536,0.512
1,137.52,0.818,0.796
1,92.484,0.292,0.476
1,80.795,0.495,0.694
1,107.174,0.553,0.596
0,110.961,0.923,0.743
0,98.554,0.341,0.621
1,125.436,0.734,0.692
1,73.481,0.157,0.454
1,112.578,0.418,0.488
1,116.912,0.37,0.555
1,123.419,0.85,0.519
1,145.946,0.817,0.478
0,81.431,0.171,0.444
1,171.242,0.548,0.365
0,84.994,0.477,0.544
0,116.318,0.727,0.479
1,140.256,0.637,0.612
0,50.574,0.265,0.452
1,144.319,0.682,0.643
1,61.039,0.358,0.722
0,70.981,0.655,0.425
0,82.576,0.128,0.329
1,94.691,0.469,0.64
1,149.199,0.778,0.464
0,114.656,0.695,0.405
0,145.153,0.489,0.551
1,134.4,0.766,0.548
1,80.982,0.131,0.391
0,119.707,0.0795,0.431
1,136.921,0.86,0.551
0,101.55,0.736,0.565
0,69.197,0.181,0.247
0,100.926,0.0784,0.218
0,90.926,0.156,0.371
1,86.737,0.22,0.305
1,118.046,0.746,0.778
0,103.873,0.254,0.742
0,129.979,0.534,0.532
1,104.571,0.44,0.652
0,125.729,0.341,0.743
1,183.92,0.453,0.392
1,178.237,0.722,0.41
1,122.394,0.709,0.623
0,82.378,0.383,0.493
0,104.233,0.773,0.562
0,107.511,0.585,0.645
1,91.217,0.64,0.478
1,102.527,0.205,0.469
0,97.047,0.982,0.718
1,131.578,0.347,0.635
0,116.063,0.341,0.483
1,106.948,0.538,0.49
1,118.065,0.436,0.54
0,95.728,0.561,0.528
1,146.537,0.729,0.772
0,95.538,0.739,0.586
0,110.222,0.175,0.469
1,80.685,0.313,0.336
0,56.63,0.147,0.752
0,137.232,0.441,0.602
1,127.351,0.572,0.517
0,123.118,0.484,0.478
0,97.416,0.375,0.548
0,141.942,0.462,0.296
0,97.128,0.0695,0.436
1,138.514,0.805,0.59
0,75.748,0.661,0.352
1,100.963,0.281,0.231
0,66.443,0.134,0.116
0,101.664,0.239,0.368
1,174.42,0.373,0.385
0,128.723,0.489,0.436
1,153.239,0.61,0.373
1,122.395,0.871,0.736
0,115.726,0.317,0.26
0,97.897,0.671,0.619
0,111.552,0.476,0.683
1,99.4,0.345,0.65
0,104.374,0.397,0.46
0,97.187,0.663,0.526
0,117.696,0.726,0.6
1,117.861,0.26,0.53
0,126.115,0.322,0.5
0,169.76,0.711,0.313
1,119.008,0.534,0.607
0,73.084,0.0499,0.261
0,149.78,0.194,0.291
0,88.515,0.475,0.519
0,102.39,0.566,0.674
1,75.358,0.371,0.551
1,88.547,0.152,0.451
1,164.777,0.869,0.432
1,65.854,0.446,0.531
0,93.356,0.734,0.585
1,94.721,0.66,0.51
1,125.973,0.519,0.734
1,110.432,0.621,0.38
0,145.572,0.284,0.397
0,125.682,0.724,0.345
0,124.419,0.406,0.252
1,134.74,0.212,0.654
1,134.153,0.761,0.661
0,106.002,0.545,0.431
0,161.82,0.68,0.454
0,133.531,0.321,0.541
0,86.882,0.252,0.446
0,170.827,0.129,0.63
1,94.785,0.353,0.374
1,138.116,0.474,0.706
0,83.56,0.269,0.2
1,179.446,0.527,0.286
1,109.063,0.701,0.474
0,108.625,0.094,0.251
0,112.5,0.199,0.385
1,155.593,0.687,0.365
0,117.7,0.813,0.534
1,80.651,0.519,0.437
1,131.584,0.513,0.458
1,84.408,0.474,0.563
1,147.441,0.349,0.338
0,97.006,0.261,0.322
0,91.605,0.205,0.615
0,113.384,0.301,0.554
0,136.027,0.716,0.45
1,116.768,0.122,0.39
1,139.914,0.569,0.632
0,104.358,0.403,0.321
1,104.393,0.209,0.254
0,96.82,0.352,0.662
0,79.548,0.218,0.47
1,105.85,0.386,0.782
0,112.289,0.456,0.783
0,159.134,0.477,0.459
0,106.317,0.47,0.342
0,100.319,0.809,0.683
1,85.101,0.158,0.468
0,177.48,0.744,0.337
0,108.32,0.292,0.275
1,130.25,0.615,0.516
0,83.854,0.659,0.649
1,105.85,0.438,0.253
0,86.079,0.479,0.442
0,137.441,0.12,0.603
0,77.022,0.159,0.304
0,87.77,0.514,0.298
0,92.85,0.398,0.302
0,80.8,0.0774,0.38
1,98.312,0.701,0.695
0,143.985,0.791,0.668
1,118.949,0.399,0.886
0,94.49,0.616,0.763
0,139.908,0.532,0.707
1,110.79,0.474,0.807
0,87.398,0.0792,0.341
1,103.203,0.577,0.557
0,142.065,0.674,0.58
0,94.62,0.364,0.294
1,116.276,0.574,0.577
1,97.31,0.591,0.676
1,122.173,0.682,0.539
0,117.72,0.269,0.313
0,81.053,0.254,0.551
1,126.293,0.87,0.767
0,78.632,0.416,0.463
1,133.0,0.684,0.602
0,67.182,0.204,0.164
1,142.33,0.362,0.555
0,140.873,0.364,0.395
0,100.822,0.23,0.447
1,141.694,0.772,0.702
